Erzeugnis	1.4	0.7	[+1,+1,+0,+2,+2,+2,+2]
Experte	1.6	2.1	[+2,+2,+1,+4,-3,+2,+3]
Expertise	1.8	0.7	[+1,+2,+1,+3,+2,+2]
Explosion	-1.7	0.9	[-1,-1,-1,-3,-3,-2,-1]
Exzellenz	2.7	0.7	[+3,+2,+3,+4,+2,+2,+3]
Fahrlässigkeit	-1.2	1.2	[-3,-1,-1,+1,-1,-2]
Fail	-1.9	1.9	[+0,+0,-1,-4,-4,-4,+0]
Fairness	2.5	0.9	[+4,+3,+1,+2,+3,+2,+2,+3]
Farce	-0.6	0.5	[-1,-1,-1,+0,+0,-1,+0]
Faschist	-2.7	0.9	[-3,-3,-4,-1,-3,-2]
Faszination	2.4	0.9	[+3,+2,+1,+4,+3,+2,+2]
Faulheit	-1.8	1.1	[-2,-3,-1,-3,+0,-2]
Favorit	2.1	0.8	[+2,+2,+1,+3,+3,+3,+1,+2]
Fehde	-1.2	1	[-1,-1,-2,-3,+0,-1,-2,+0]
Fehlanzeige	-1.1	0.3	[-1,-1,-1,-1,-1,-2,-1]
Fehler	-1.3	0.7	[-1,-1,-1,-1,-3,-1]
Fehlermeldung	-1.4	0.7	[-1,-1,-1,-2,-3,-1,-1]
Fehlkauf	-1.7	0.7	[-1,-1,-1,-2,-2,-3]
Fehlkonstruktion	-1.5	0.5	[-2,-1,-1,-1,-2,-2]
Fehlleistung	-1.6	0.7	[-1,-1,-1,-2,-3,-2,-1]
Fehltritt	-1.5	0.7	[-1,-1,-1,-3,-1,-1,-2,-2]
Fehlverhalten	-1.3	0.5	[-1,-1,-1,-1,-2,-2]
Feier	2.7	0.9	[+3,+3,+1,+3,+4,+2]
Feind	-2.5	0.8	[-3,-3,-1,-3,-3,-2]
Fertigkeit	1.5	0.7	[+1,+2,+1,+2,+2,+2,+0,+2]
Fest	2.7	0.9	[+4,+3,+1,+3,+3,+2]
Festakt	2	0.5	[+2,+3,+2,+2,+2,+1,+2]
Festigkeit	0.9	0.8	[+1,+2,+0,+1,+2,+0,+0,+1]
Festlichkeit	2.4	0.9	[+4,+3,+2,+2,+3,+2,+1]
Fettsack	-2.3	1	[-3,-2,-1,-3,-4,-1,-2]
Feuer	-1.1	1.1	[+0,+0,+0,-2,-2,-1,-3]
Fiasko	-1.9	0.6	[-2,-1,-2,-2,-1,-3,-2,-2]
Finanzierung	1	1	[+1,+1,+0,+3,+0,+1]
Finanzkrise	-2.3	1	[-1,-1,-2,-3,-2,-4,-3]
Finte	-0.3	0.7	[-1,+0,+1,-1,-1,+0]
Fischkopf	-1.5	1.4	[-1,-2,+0,+0,-4,-2]
Fitness	2	0.8	[+3,+3,+1,+2,+2,+2,+1]
Fixer	-1	1.1	[-3,-1,-1,+0,+0,-2,+0]
Flair	1.7	1	[+4,+2,+1,+2,+1,+1,+1]
Flaute	-1.3	0.7	[-1,-1,-1,-1,-3,-1,-1]
Fleiß	2.2	0.9	[+3,+2,+1,+2,+4,+3,+2,+2,+1]
Flexibilität	2	0.7	[+2,+2,+1,+3,+3,+1,+2,+2,+2]
Fluch	-2.9	1.1	[-4,-4,-2,-2,-4,-3,-1]
Flucht	-1.7	0.9	[+0,-2,-1,-2,-3,-2]
Flüchtiger	-1.5	1.3	[-3,-2,+0,-3,+0,-1]
Flüchtigkeit	-0.5	0.5	[-1,-1,+0,+0,+0,-1]
Flüchtling	-2.1	1.5	[-3,-2,-1,-4,+0,-1,-4]
Fortschritt	2.1	1	[+2,+2,+1,+1,+3,+4,+2]
Frechheit	-2.1	0.6	[-2,-3,-1,-2,-3,-2,-2]
Freiheit	3	0	[+3,+3,+3,+3,+3,+3]
Freispruch	1.6	1.4	[+0,+0,+2,+3,+4,+1,+1]
Freude	2.7	0.9	[+3,+3,+1,+4,+2,+3,+3]
Freund	2.9	1.1	[+3,+3,+1,+4,+4,+4,+2,+2]
Freundlichkeit	2.3	0.7	[+3,+3,+1,+3,+2,+2]
Freundschaft	3	0.9	[+4,+3,+1,+3,+3,+3,+4]
Frieden	3.5	0.5	[+4,+4,+3,+4,+3,+3,+4,+3]
Fruchtbarkeit	1.4	2.1	[+2,+3,+1,+4,-3,+1,+2]
Frust	-2	0.5	[-3,-2,-1,-2,-2,-2,-2]
Frustration	-1.6	1.9	[-3,-3,-1,+3,-2,-3,-2,-2]
Funktionsfähigkeit	0.9	0.8	[+1,+1,+1,-1,+2,+1,+1]
Furcht	-1.6	0.7	[-2,-3,-1,-1,-1,-1,-2]
Furchtlosigkeit	1.2	1.3	[+2,+3,+1,-1,+2,+0]
Fähigkeit	1.8	0.9	[+2,+2,+0,+3,+2,+1,+1,+2,+3]
Fälschung	-1.5	0.5	[-1,-1,-1,-2,-2,-2]
Förderung	1.9	1.1	[+1,+2,+1,+4,+3,+1,+1]
Führung	1.5	0.9	[+2,+1,+1,+2,+3,+0,+2,+1]
Fülle	0.5	1	[+0,+0,+0,-1,+0,+2,+1,+2]
Gabe	2.7	0.9	[+3,+3,+1,+4,+3,+2]
Gammelfleischparty	-2.2	1.3	[-2,-3,-1,-4,-4,-2,-2,+0]
Gammler	-2.5	0.9	[-3,-2,-1,-4,-3,-3,-2,-2]
Gangster	-1.6	1.3	[+0,-1,-1,-3,-2,-4,+0,-2]
Garantie	1.9	1	[+2,+1,+1,+4,+2,+2,+1]
Garnichts	-0.6	0.5	[-1,+0,-1,+0,+0,-1,-1]
Gastfreundlichkeit	2.3	0.7	[+3,+3,+1,+2,+3,+2]
Gauner	-2.2	0.8	[-2,-2,-2,-4,-1,-3,-2,-2]
Gebrechen	-1.9	0.6	[-2,-2,-1,-2,-2,-1,-2,-3]
Gedenken	0.7	1.2	[+1,+1,+1,-1,+2,+2,-1]
Gedränge	-1.5	0.5	[-2,-2,-1,-1,-2,-1,-2,-1]
Geduld	1.8	0.9	[+3,+3,+1,+2,+1,+1]
Gefahr	-2.5	0.9	[-3,-2,-1,-4,-3,-2,-2,-3]
Gefallen	1.6	1	[+2,+2,+0,+2,+3,+2,+0,+2]
Gefecht	-1.9	1.1	[-1,-2,-1,-1,-3,-1,-2,-4]
Gefährdung	-1.7	0.7	[-2,-1,-1,-1,-3,-2]
Gegner	-1	1	[+0,-1,-1,-3,+0,-2,-1,+0]
Gehaltszulage	1.9	1.1	[+1,+1,+1,+4,+2,+1,+3]
Geil	2.8	1.1	[+2,+4,+1,+4,+3,+4,+2,+2]
Geisteskrankheit	-3	1.1	[-4,-3,-1,-4,-4,-3,-2]
Geistlosigkeit	-1.1	1.9	[-3,-3,-1,+3,-1,-2,-1]
Geiz	-1.8	1.1	[-4,-2,-1,-1,-2,-1]
Geizhals	-1.7	0.7	[-3,-2,-1,-1,-2,-2,-1]
Geizkragen	-1.9	2.2	[-3,-3,-1,-4,+3,-3,-2]
Gelassenheit	1.9	0.6	[+2,+2,+1,+2,+2,+3,+1]
Geldgeber	1.6	1.2	[+0,+0,+1,+3,+3,+2,+1,+1,+3]
Geldstrafe	-1.7	0.8	[-2,-2,-1,-3,-1,-1,-1,-3]
Gemeinschaft	1.7	0.7	[+2,+2,+1,+2,+1,+3,+1]
Genauigkeit	1.8	1.2	[+1,+1,+1,+4,+3,+1]
Genehmigung	1.4	1.3	[+0,+0,+0,+3,+3,+2,+2]
Genesung	2.3	1	[+3,+3,+1,+1,+2,+4,+2]
Genialität	3.3	0.7	[+4,+3,+2,+4,+4,+3,+3]
Genie	3.1	0.8	[+4,+3,+3,+2,+4,+4,+2]
Genuss	2.1	0.6	[+3,+2,+2,+1,+2,+3,+2,+2]
Genuß	2.4	0.7	[+3,+3,+2,+1,+2,+3,+2,+2,+3,+3]
Gerechtigkeit	2	0.7	[+3,+1,+1,+2,+2,+2,+2,+3]
Geräumigkeit	1.3	0.8	[+1,+1,+1,+2,+3,+1,+0,+1]
Geschenk	2.3	0.7	[+3,+3,+1,+2,+3,+2]
Geschick	1.5	0.9	[+2,+2,+0,+2,+1,+1,+1,+3]
Geschicklichkeit	2.2	0.7	[+3,+3,+1,+2,+2,+2]
Geschmacklosigkeit	-1.7	0.5	[-2,-2,-1,-2,-1,-2]
Geschäftsauflösung	-1.8	0.9	[-1,-1,-1,-3,-3,-2]
Gestank	-1.9	0.6	[-2,-2,-1,-2,-3,-2,-1,-2]
Gesundheit	2.8	1.2	[+3,+3,+0,+4,+4,+2,+3,+3]
Gesundung	1.4	1.2	[+1,+1,+1,+2,+4,+1,+0]
Gewalt	-2.7	0.7	[-3,-3,-1,-3,-3,-3]
Gewalttätige	-3.1	1	[-4,-4,-1,-4,-3,-3,-3]
Gewalttätiger	-3.1	0.6	[-3,-3,-2,-3,-4,-3,-3,-4]
Gewinn	2.6	0.9	[+2,+3,+1,+2,+4,+3,+3]
Gewinner	2.6	1	[+3,+3,+1,+2,+4,+2,+2,+4]
Gewährleistung	1.6	1.3	[+1,+0,+1,+4,+3,+1,+1]
Gift	-2.6	0.7	[-3,-3,-1,-2,-3,-3,-3]
Glamour	2.5	1	[+3,+3,+1,+4,+3,+1,+2,+3]
Glanz	1.6	2	[+2,+3,+1,+3,-3,+2,+3]
Glanzlosigkeit	-1.5	0.5	[-2,-2,-1,-2,-1,-1]
Glaube	2.3	1.4	[+4,+3,+1,+3,+3,+0]
Glaubwürdigkeit	1.7	0.7	[+2,+1,+1,+1,+1,+3,+2,+2,+2]
Gleichgültigkeit	-0.2	1.6	[-2,-1,-1,+2,+2,-1]
Gleichstellung	0.1	1.6	[+1,+1,+0,+1,-4,+1,+1,+0]
Glück	3	0.5	[+3,+3,+3,+2,+4,+3,+3]
Glücklosigkeit	-1.2	2.4	[-3,-3,-2,+4,-1,-2]
Glückseligkeit	2.8	0.8	[+3,+3,+3,+1,+2,+4,+3,+3]
Glückwunsch	2.6	0.9	[+3,+3,+1,+3,+4,+2,+2]
Gnade	0.1	1.6	[+0,+2,+1,-3,-1,+1,+1]
Gnadenlosigkeit	-1.9	1	[-2,-2,-4,-1,-1,-2,-1]
Gratulation	2.6	0.7	[+3,+3,+1,+3,+3,+3,+3,+2]
Grausamkeit	-3.1	0.3	[-3,-3,-3,-3,-3,-3,-4]
Grenzenlosigkeit	1.8	1.2	[+2,+1,+0,+4,+2,+2]
Groll	-2	0.9	[-2,-3,-2,-2,-2,+0,-2,-3]
Groteske	-1.4	0.9	[-2,-2,-1,-3,-1,+0,-1]
Großzügigigkeit	2.5	0.5	[+3,+2,+2,+3,+3,+2]
Größe	1.2	0.9	[+1,+1,+0,+3,+2,+2,+1,+0,+1]
Gründlichkeit	0.7	0.7	[+1,+1,+1,-1,+1,+1]
Gunst	1.4	1.3	[+3,+3,+1,-1,+2,+1,+1]
Gönner	1.9	1.1	[+3,+2,+1,+3,+3,+0,+1]
Gönnerschaft	0.6	1.5	[+1,+1,+0,+1,-3,+2,+2,+1]
Gültigkeit	1	0.8	[+1,+1,+0,+0,+2,+2]
Güte	1.8	1	[+2,+3,+2,+2,+3,+1,+1,+0]
Habgier	-2.6	0.9	[-4,-3,-2,-2,-3,-3,-1]
Hackfresse	-3	1	[-4,-3,-1,-4,-4,-2,-3,-3]
Haft	-1.8	1.1	[-1,-2,-1,-2,-4,-1]
Hammer	2	1.3	[+2,+3,+0,+4,+3,+2,+0,+2]
Handgemenge	-1.5	0.5	[-1,-1,-1,-2,-2,-2]
Handicap	-1.3	0.9	[-1,+0,-1,-2,-3,-1,-1]
Handikap	-1.1	0.8	[-1,+0,-1,-3,-1,-1,-1]
Harmonie	3.1	0.6	[+4,+4,+2,+3,+3,+3,+3]
Harmonisierung	2.1	0.6	[+3,+2,+2,+3,+1,+2,+2]
Hartnäckigkeit	-0.7	1.3	[-1,-1,+0,+2,-2,-2,-1]
Hass	-3.4	0.7	[-3,-4,-2,-4,-4,-4,-3]
Heiligtum	1.7	2.1	[+3,+3,+2,-3,+3,+1,+3]
Heilung	2.7	1	[+4,+3,+2,+4,+3,+1,+2]
Heimsuchung	-1	1.6	[-3,-3,-1,+2,+0,-1,-1]
Heino	-1.2	1.4	[-1,-2,+0,-4,+0,-3,+0,+0,-1]
Heirat	2.7	1.2	[+3,+4,+3,+0,+3,+3,+3]
Heiterkeit	1.9	0.8	[+2,+3,+1,+1,+2,+1,+3,+2]
Hektik	-1.2	0.4	[-1,-1,-1,-2,-1,-1]
Helligkeit	1.6	0.7	[+1,+2,+1,+1,+2,+2,+1,+3]
Hemmung	-1	0	[-1,-1,-1,-1,-1,-1,-1,-1]
Herausforderung	0.7	0.7	[+1,+1,+0,+0,+2,+0,+1]
Herrlichkeit	2.4	0.9	[+4,+3,+1,+3,+2,+2,+2,+2]
Heuchelei	-2.5	1.1	[-3,-4,-1,-1,-4,-3,-2,-2]
Heuchler	-2.6	0.5	[-3,-3,-2,-3,-3,-2,-2]
Highlight	2.9	0.6	[+3,+3,+2,+3,+4,+2,+3]
Hilfe	2.4	1.4	[+3,+3,+1,+4,+0,+2,+4]
Hilflosigkeit	-2.6	0.9	[-3,-3,-1,-4,-3,-2,-2]
Hilfsbereitschaft	2.4	0.5	[+2,+3,+2,+2,+3,+3,+2,+2]
Hindernis	-1.4	0.5	[-1,-1,-1,-2,-2,-1,-1,-2]
Hingabe	2	1.2	[+3,+3,+1,+3,-1,+2,+3,+2,+2]
Hinterhalt	-2	1.7	[-3,-3,-2,+2,-3,-2,-3]
Hinterlist	-2.3	0.5	[-3,-2,-2,-2,-3,-2]
Hochdruckgebiet	0.6	0.9	[+0,+0,+0,+0,+2,+0,+1,+2]
Hochruf	1	1	[+1,+0,+1,+3,+0,+1,+0,+2]
Hochwertigkeit	2	0.8	[+2,+1,+1,+3,+3,+2]
Hoffnung	2.7	0.9	[+3,+4,+1,+3,+3,+2]
Hohn	-1.3	1.3	[-3,-3,-1,+0,+0,-2,+0]
Horror	-2.3	0.5	[-2,-2,-2,-2,-3,-3]
Humanität	1.7	1	[+2,+3,+1,+3,+0,+1,+2]
Humor	2.3	0.7	[+2,+3,+1,+3,+3,+2]
Hunger	-2	0.8	[-3,-3,-1,-2,-2,-1,-2]
Hungersnot	-3.4	0.5	[-3,-3,-3,-4,-3,-4,-4]
Hungertod	-3.3	0.7	[-4,-4,-3,-2,-3,-3,-4]
Hurensohn	-3.5	0.7	[-4,-4,-2,-4,-4,-4,-3,-3]
Hurra	2.6	1	[+3,+4,+1,+3,+3,+3,+1]
Hurrageschrei	2.5	1.1	[+0,+3,+2,+4,+3,+2,+3,+3]
Hysterie	-1.4	1.6	[-2,-2,-3,+2,-3,-1,-1]
Härte	-1	1	[-1,+0,+0,-3,-2,-1,-1,+0]
Höflichkeit	2	0.9	[+1,+2,+1,+1,+3,+3,+3]
Höhepunkt	2.3	1.8	[+2,+2,+0,+4,-1,+4,+3,+4]
Hölle	-3.3	0.7	[-3,-4,-3,-3,-4,-2,-3,-4,-4]
Idiot	-2.1	1	[-2,-2,-1,-3,-4,-2,-1]
Illegalität	-1.4	0.9	[-2,-1,-1,+0,-3,-2,-1]
Immobilität	-1.1	0.6	[-1,-1,-1,-2,+0,-2,-1]
Individualität	2	0.6	[+2,+2,+1,+3,+2,+2]
Ineffizienz	-1.7	0.7	[-1,-1,-1,-3,-2,-2]
Infektion	-2.5	0.8	[-3,-3,-1,-2,-3,-3]
Infiltration	-1.3	0.9	[-1,-2,-1,-3,+0,-1]
Inflation	-1.4	0.9	[-1,-1,-2,-3,+0,-1,-2]
Inkompetenz	-2.3	0.7	[-3,-3,-1,-2,-3,-2]
Inkonsequenz	-1.5	0.8	[-1,-1,-1,-3,-1,-2]
Inkonsistenz	-1.6	0.7	[-1,-2,-1,-1,-2,-3,-1]
Innovation	2.1	0.6	[+2,+2,+1,+2,+2,+3,+2,+3]
Inspiration	2.7	0.7	[+3,+3,+2,+2,+4,+2,+3]
Instabilität	-1.7	0.7	[-1,-1,-1,-2,-3,-2,-2,-1,-2]
Integrität	1.6	0.7	[+2,+1,+1,+3,+1,+1,+2]
Intellekt	1.7	1.1	[+3,+3,+0,+2,+1,+1]
Intelligenz	2.3	1.2	[+4,+2,+0,+3,+3,+2]
Interesse	1.7	0.7	[+1,+1,+1,+2,+3,+2,+1,+2,+2]
Interessenvertretung	1.3	0.8	[+1,+1,+1,+1,+3,+0,+1,+2]
Intervention	0.7	1.2	[+0,+0,+1,+3,-1,+1]
Invasion	-2.3	0.9	[-2,-3,-1,-2,-4,-2]
Investition	1.6	1	[+1,+0,+1,+3,+2,+1,+3]
Isolation	-1.8	1.1	[-3,-3,-1,+0,-2,-2]
Jammer	-1.7	0.7	[-1,-2,-1,-3,-2,-1]
Jawoll	2.1	1.6	[+3,+3,+1,+3,-1,+4,+2]
Jubel	2.7	0.9	[+2,+4,+2,+2,+4,+2]
Jubiläum	2.7	0.9	[+4,+3,+1,+3,+2,+3]
Jähzorn	-1.9	1.3	[-3,-3,-3,+0,+0,-3,-2,-1]
Kaff	-0.9	0.6	[-1,-1,-1,-1,-2,+0,+0,-1]
Kampf	-2	0.9	[-3,-1,-1,-2,-3,-1,-3]
Kapitalverbrechen	-1.2	2.1	[-1,-2,-2,-2,+4,-1,-3,-3]
Kapitulation	-2.2	1.1	[-2,-1,-1,-4,-2,-2,-2,-4]
Katastrophe	-2.7	0.5	[-3,-3,-3,-2,-2,-3]
Kauf	0.6	0.7	[+0,+0,+0,+2,+0,+1,+1]
Keim	-0.4	0.7	[+0,+0,+0,-1,-2,+0,+0]
Keule	0.3	0.7	[+1,+1,+0,+0,+0,+0,+1,-1]
Kies	-0.2	0.4	[+0,+0,+0,+0,+0,-1]
Klage	-1.7	0.7	[-1,-1,-1,-3,-2,-2]
Klarheit	1.8	0.7	[+3,+2,+1,+2,+1,+2]
Klischee	-0.9	0.3	[-1,-1,-1,-1,+0,-1,-1]
Kläger	-1	0.5	[-1,+0,-1,-1,-2,-1,-1]
Knappheit	-1.5	1.1	[+0,+0,-2,-3,-2,-2]
Knete	0.9	1.1	[+1,+1,+0,-1,+3,+1,+1]
Kohle	1.4	1.2	[+1,+1,+0,+2,+4,+2,+0,+1]
Kokolores	-0.4	0.9	[+1,-1,-1,+0,+0,+0,-2]
Koks	1.3	1.8	[+1,+1,-1,+4,+4,+0,+0]
Kollaps	-2.7	0.7	[-2,-3,-2,-3,-3,-3,-2,-4]
Kollision	-1.6	0.9	[+0,-1,-1,-2,-3,-2,-2,-2]
Komfort	2.1	0.8	[+2,+2,+1,+2,+2,+4,+2]
Kommunikation	1.6	1.2	[+2,+1,+0,+4,+1,+1,+1,+3]
Kompatibilität	1.4	0.9	[+1,+1,+0,+3,+2,+2,+1]
Kompensation	0.9	1.2	[+0,+1,+0,+2,-1,+1,+3]
Kompetenz	2.2	0.7	[+2,+2,+1,+3,+3,+2]
Komplikation	-1.8	0.9	[-1,-2,-1,-3,-3,-1]
Kompliment	1.5	1.7	[+2,+3,+1,-2,+2,+3]
Kompromiss	1.1	0.8	[+2,+1,+1,+2,+0,+0,+2]
Konflikt	-2.1	0.9	[-2,-2,-1,-3,-2,-4,-1,-2]
Konfrontation	-0.9	0.7	[+0,-1,-1,-1,-1,-1,-2,+0,-2,+0]
Konjunkturaufschwung	1.4	1	[+1,+1,+1,+3,+3,+1,+0]
Konjunkturrückgang	-1	1.3	[+0,+0,-1,-4,-1,-1,+0]
Konkurrenz	-0.5	0.9	[+0,+0,-1,-1,-2,+0,-1,+1]
Konkurrenzkampf	-1	1.8	[+0,-1,-1,-4,+3,-2,-2,-1,-1]
Konkurs	-1.3	0.9	[-1,-1,-1,+0,-3,-2,-1]
Konsens	1	0.9	[+1,+1,+1,+1,+0,+0,+3]
Konsistenz	0.7	0.7	[+1,+0,+0,+0,+1,+2,+1]
Konsolidierung	0.8	1.4	[+0,+0,+1,+2,+3,+1,+3,-1,+0,-1]
Konstanz	1.3	1.3	[+0,+0,+0,+3,+2,+1,+3]
Konsultation	0.8	1.1	[+0,+1,+0,+3,+0,+1]
Kontinuität	1.3	0.5	[+1,+1,+1,+2,+1,+1,+2]
Kontroverse	-0.7	0.5	[-1,-1,-1,+0,+0,-1]
Kooperation	2.1	0.6	[+2,+2,+1,+3,+2,+2,+3]
Koordinierung	1.6	0.7	[+1,+1,+1,+3,+1,+2,+2]
Kopfschmerz	-1.7	0.7	[-1,-2,-1,-1,-3,-2]
Korrektheit	1.9	1	[+1,+0,+1,+3,+3,+3,+2,+2,+2]
Korrektur	0.4	0.9	[+1,+1,+1,-1,-1,+1,+1]
Korruption	-2.2	1	[-1,-2,-1,-4,-2,-2,-3,-3]
Kostbarkeit	2	0.9	[+1,+2,+1,+2,+4,+2,+2]
Kostspieligkeit	-1.3	0.7	[-1,-1,+0,-1,-2,-2,-1,-2,-2]
Krach	-2.1	1	[-1,-1,-2,-4,-2,-3,-2]
Krachen	-1.5	1.3	[-2,-1,-1,-4,-1,+0]
Kraft	2.2	1.1	[+3,+3,+0,+3,+2,+2]
Krankheit	-2.4	0.7	[-2,-2,-1,-3,-3,-3,-3]
Kreativität	2.1	0.6	[+3,+2,+1,+2,+3,+2,+2]
Krieg	-3.5	0.5	[-4,-3,-3,-4,-4,-3]
Kriminalität	-2.4	1	[-2,-2,-1,-4,-2,-4,-2,-2,-3]
Krise	-2.4	1.1	[-2,-1,-2,-2,-4,-1,-3,-4]
Kritik	-0.5	1.2	[-1,+0,+0,-1,-3,+1,-1,+1]
Kritiker	-1	1.2	[+0,+0,-1,-3,-2,+0]
Kränkung	-1.8	0.7	[-2,-1,-3,-2,-1,-2]
Krüppel	-2.9	0.8	[-3,-3,-1,-4,-3,-3,-3,-3]
Kulanz	1.5	0.8	[+1,+1,+1,+2,+3,+1]
Kur	2	1	[+2,+2,+1,+3,+3,+0,+3,+2]
Kurseinbruch	-1.6	0.5	[-1,-1,-1,-2,-2,-2,-2,-1,-2]
Kälte	-1	0.5	[-1,-1,-1,-2,-1,+0,-1]
Kündigung	-2.2	0.8	[-2,-1,-1,-3,-3,-3,-3,-2]
Kürzung	-1	0.5	[-1,-1,+0,-2,-1,-1,-1]
Langeweile	-1.3	0.7	[-2,-1,-1,-2,+0,-1,-2]
Langlebigkeit	1.8	0.8	[+1,+1,+1,+3,+1,+2,+2,+3]
Langweiler	-2	0.8	[-3,-2,-1,-3,-2,-1]
Last	-1.3	0.9	[-1,-1,-1,-1,+0,-3,-2]
Lauch	-1.9	1.1	[-2,-2,+0,-4,-1,-2,-2]
Laune	0.1	1.2	[-1,+0,+0,+3,+0,+0,+0,-1]
Launenhaftigkeit	-1.6	0.7	[-2,-1,-1,-3,-2,-1,-2,-1]
Lebensfähigkeit	1.3	0.8	[+1,+1,+0,+1,+3,+2,+1,+1,+2]
Lebensgefahr	-2.3	1.2	[-2,-2,-2,+0,-4,-3,-3]
Leblosigkeit	-3	0.5	[-3,-4,-3,-3,-3,-3,-2]
Leere	-1.1	1.1	[-1,-2,+0,-3,+0,+0,-2]
Legalität	1.2	1.3	[+0,+1,+0,+4,+1,+1]
Legitimität	1	0.5	[+1,+0,+1,+2,+1,+1,+1]
Leichtigkeit	1.7	0.7	[+1,+2,+1,+3,+2,+1,+2]
Leichtsinn	-1.3	0.5	[-1,-1,-1,-2,-2,-1]
Leichtsinnsfehler	-1.3	0.5	[-1,-1,-1,-2,-2,-1]
Leid	-2.2	0.9	[-3,-3,-1,-1,-3,-2]
Leidende	-1.7	2	[-3,-3,-1,-2,+3,-2,-2,-4]
Leidenschaft	3	0.9	[+3,+3,+1,+4,+4,+3,+3,+3]
Leistung	1.8	0.9	[+2,+2,+0,+2,+3,+1,+1,+2,+3]
Leistungsfähigkeit	1.7	1	[+1,+2,+0,+3,+2,+1,+3]
Liebe	3.7	0.5	[+4,+4,+3,+4,+3,+4,+4]
Liebling	2.9	0.8	[+3,+3,+1,+3,+3,+3,+4]
Linderung	1.5	1.4	[+3,+2,+1,+3,+1,-1]
Liquidation	-0.9	1.5	[-1,-1,-3,-1,-3,+0,+1,+1]
Lob	2.6	0.7	[+3,+3,+1,+3,+3,+2,+3]
Lohn	1	2.1	[+2,+1,+1,-3,+4,+1]
Loyalität	2.1	1.1	[+2,+2,+0,+4,+2,+2,+3,+2]
Luxus	2.2	1.2	[+1,+1,+1,+3,+4,+3]
Lähmung	-2.2	0.8	[-3,-3,-1,-2,-1,-3,-3,-2]
Löschung	-1.1	1.1	[+0,+0,-2,-3,+0,-1,-2]
Lösung	2.3	1.3	[+2,+1,+1,+3,+4,+1,+4]
Lüge	-2.4	0.9	[-3,-2,-1,-2,-4,-3,-2]
Lügner	-2	0.6	[-3,-2,-1,-2,-2,-2]
Macht	1.4	1.8	[-1,-1,+0,+3,+3,+1,+2,+4]
Magie	1.1	1.1	[+2,+2,+0,+0,+0,+1,+1,+3]
Majestät	2.4	1.2	[+3,+2,+1,+4,+4,+1,+2]
Makel	-1.4	0.5	[-1,-2,-1,-2,-1,-1,-2,-1]
Mangel	-1.7	0.8	[-1,-1,-1,-3,-3,-2,-1,-2]
Manipulation	-1.9	0.6	[-1,-2,-1,-2,-3,-2,-2]
Marijuana	2.5	1.4	[+3,+2,+0,+4,+4,+2]
Massaker	-3.9	0.3	[-4,-4,-3,-4,-4,-4,-4]
Maximum	1.8	1.5	[+0,+1,+1,+4,+4,+0,+2,+2]
Maßlosigkeit	-1.4	0.9	[-2,-2,-1,-3,-1,+0,-1]
Meisterschaft	2.6	1.5	[+4,+3,+0,+4,+1,+2,+4]
Meisterwerk	3.4	0.5	[+3,+3,+3,+3,+4,+4,+4]
Melancholie	0.3	1.1	[+2,+1,+1,-1,+0,-1]
Melodrama	-1	1	[-1,+0,-1,-2,-3,+0,+0,-2,-1,+0]
Menschenwürde	2	1.3	[+4,+2,+1,+3,+2,+0]
Menschlichkeit	2.5	0.9	[+4,+3,+2,+2,+3,+2,+1,+3]
Merkwürdigkeit	-0.9	0.6	[+0,+0,-1,-1,-1,-1,-2,-1]
Milde	1.1	0.8	[+2,+2,+1,+2,+0,+0,+1]
Minderung	-0.7	0.5	[+0,-1,+0,-1,-1,-1]
Minderwertigkeit	-1.3	1	[-1,-2,-2,+1,-2,-2,-1]
Missachtung	-2	0.7	[-2,-2,-1,-2,-3,-2,-1,-3]
Missbrauch	-3.1	1	[-4,-4,-3,-3,-4,-1,-3]
Missgeschick	-1.7	0.7	[-2,-1,-1,-1,-3,-2]
Missglück	-2	0.5	[-2,-2,-1,-3,-2,-2,-2]
Misstrauen	-2.1	0.6	[-2,-2,-2,-1,-3,-3,-2]
Misstrauensantrag	-1.5	0.8	[+0,-2,-1,-2,-2,-2]
Missverständnis	-1.4	0.7	[-1,-1,-1,-1,-3,-2,-1]
Mist	-1.4	0.7	[-1,-1,-1,-3,-1,-1,-2,-1]
Mistkerl	-2.7	0.9	[-3,-3,-1,-4,-3,-2,-3]
Mitgefühl	1.9	1	[+3,+3,+2,+2,+0,+2,+1]
Mittellosigkeit	-1.1	0.6	[-1,-2,-1,-1,-1,+0,-2,-1,-1]
Mittelmäßigkeit	-0.7	0.9	[-2,-1,-1,+0,-1,+1]
Mobilität	1.7	0.7	[+1,+1,+1,+3,+2,+2]
Modernisierung	1.6	0.9	[+2,+1,+1,+3,+0,+2,+2]
Modernität	1.4	1.3	[+1,+1,+1,+3,+4,+0,+2,+0,+1]
Monotonie	-0.7	1.6	[-2,-1,-1,-2,+3,-1,-1]
Moral	1.1	0.9	[+3,+1,+1,+1,+0,+2,+1,+1,+0]
Mord	-3.7	0.5	[-4,-4,-3,-4,-3,-4,-4]
Motivation	2	1	[+2,+2,+1,+4,+1,+2]
Mut	2.5	0.8	[+3,+3,+1,+3,+3,+2]
Mutlosigkeit	-1.9	0.8	[-3,-3,-1,-2,-2,-1,-2,-1]
Möglichkeit	1.5	0.9	[+1,+1,+0,+2,+3,+2,+2,+1]
